"No.","Time","Source","Destination","Protocol","Length","Info"
"19686","14.378750","192.168.0.20","192.168.0.21","TCP","66","22  >  36118 [RST, ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615639 TSecr=2465005827"
"19687","14.378758","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"19688","14.378813","192.168.0.20","192.168.0.21","TCP","74","22  >  36122 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615639 TSecr=2465005827 WS=128"
"19689","14.378822","192.168.0.21","192.168.0.20","TCP","66","36122  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465005827 TSecr=65615639"
"19690","14.378827","192.168.0.20","192.168.0.21","TCP","66","22  >  36120 [ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615639 TSecr=2465005827"
"19691","14.378842","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"19692","14.378848","192.168.0.20","192.168.0.21","TCP","66","22  >  36120 [RST, ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615639 TSecr=2465005827"
"19693","14.378923","192.168.0.20","192.168.0.21","TCP","66","22  >  36122 [ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615639 TSecr=2465005827"
"19694","14.378940","192.168.0.20","192.168.0.21","TCP","66","22  >  36122 [RST, ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615639 TSecr=2465005827"
"19695","14.379273","192.168.0.21","192.168.0.20","TCP","74","36124  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465005828 TSecr=0 WS=128"
"19696","14.379383","192.168.0.20","192.168.0.21","TCP","74","22  >  36124 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615639 TSecr=2465005828 WS=128"
"19697","14.379392","192.168.0.21","192.168.0.20","TCP","66","36124  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465005828 TSecr=65615639"
"19698","14.379411","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"19699","14.379489","192.168.0.20","192.168.0.21","TCP","66","22  >  36124 [ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615639 TSecr=2465005828"
"19700","14.379517","192.168.0.20","192.168.0.21","TCP","66","22  >  36124 [RST, ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615639 TSecr=2465005828"
"19701","14.390704","192.168.0.21","192.168.0.20","TCP","74","36126  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465005839 TSecr=0 WS=128"
"19702","14.390937","192.168.0.20","192.168.0.21","TCP","74","22  >  36126 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615640 TSecr=2465005839 WS=128"
"19703","14.390960","192.168.0.21","192.168.0.20","TCP","66","36126  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465005839 TSecr=65615640"
"19704","14.390975","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"19705","14.391123","192.168.0.20","192.168.0.21","TCP","66","22  >  36126 [ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615640 TSecr=2465005839"
"19706","14.391133","192.168.0.20","192.168.0.21","TCP","66","22  >  36126 [RST, ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615640 TSecr=2465005839"
"19707","14.408309","192.168.0.21","192.168.0.20","TCP","74","36128  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465005857 TSecr=0 WS=128"
"19708","14.408412","192.168.0.21","192.168.0.20","TCP","74","36130  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465005857 TSecr=0 WS=128"
"19709","14.408570","192.168.0.20","192.168.0.21","TCP","74","22  >  36128 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615642 TSecr=2465005857 WS=128"
"19710","14.408585","192.168.0.21","192.168.0.20","TCP","66","36128  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465005857 TSecr=65615642"
"19711","14.408594","192.168.0.20","192.168.0.21","TCP","74","22  >  36130 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615642 TSecr=2465005857 WS=128"
"19712","14.408602","192.168.0.21","192.168.0.20","TCP","66","36130  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465005857 TSecr=65615642"
"19713","14.408615","192.168.0.21","192.168.0.20","TCP","74","36132  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465005857 TSecr=0 WS=128"
"19714","14.408620","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"19715","14.408622","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"19716","14.408654","192.168.0.21","192.168.0.20","TCP","74","36134  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465005857 TSecr=0 WS=128"
"19717","14.408743","192.168.0.20","192.168.0.21","TCP","74","22  >  36132 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615642 TSecr=2465005857 WS=128"
"19718","14.408762","192.168.0.21","192.168.0.20","TCP","66","36132  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465005857 TSecr=65615642"
"19719","14.408771","192.168.0.20","192.168.0.21","TCP","66","22  >  36130 [ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615642 TSecr=2465005857"
"19720","14.408775","192.168.0.20","192.168.0.21","TCP","66","22  >  36128 [ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615642 TSecr=2465005857"
"19721","14.408779","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"19722","14.408816","192.168.0.20","192.168.0.21","TCP","74","22  >  36134 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615642 TSecr=2465005857 WS=128"
"19723","14.408829","192.168.0.21","192.168.0.20","TCP","66","36134  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465005857 TSecr=65615642"
"19724","14.408840","192.168.0.20","192.168.0.21","TCP","66","22  >  36128 [RST, ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615642 TSecr=2465005857"
"19725","14.408842","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"19726","14.408848","192.168.0.20","192.168.0.21","TCP","66","22  >  36130 [RST, ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615642 TSecr=2465005857"
"19727","14.408897","192.168.0.20","192.168.0.21","TCP","66","22  >  36132 [ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615642 TSecr=2465005857"
"19728","14.408911","192.168.0.20","192.168.0.21","TCP","66","22  >  36132 [RST, ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615642 TSecr=2465005857"
"19729","14.408927","192.168.0.20","192.168.0.21","TCP","66","22  >  36134 [FIN, ACK] Seq=1 Ack=1 Win=5632 Len=0 TSval=65615642 TSecr=2465005857"
"19730","14.408953","192.168.0.21","192.168.0.20","TCP","66","36134  >  22 [FIN, ACK] Seq=23 Ack=2 Win=64896 Len=0 TSval=2465005857 TSecr=65615642"
"19731","14.409004","192.168.0.20","192.168.0.21","TCP","54","22  >  36134 [RST] Seq=1 Win=0 Len=0"
"19732","14.411806","192.168.0.20","192.168.0.21","TCP","54","22  >  36134 [RST] Seq=2 Win=0 Len=0"
"19733","14.411957","192.168.0.21","192.168.0.20","TCP","74","36136  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465005860 TSecr=0 WS=128"
"19734","14.412091","192.168.0.20","192.168.0.21","TCP","74","22  >  36136 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615643 TSecr=2465005860 WS=128"
"19735","14.412108","192.168.0.21","192.168.0.20","TCP","66","36136  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465005860 TSecr=65615643"
"19736","14.412122","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"19737","14.412234","192.168.0.20","192.168.0.21","TCP","66","22  >  36136 [ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615643 TSecr=2465005860"
"19738","14.412241","192.168.0.20","192.168.0.21","TCP","66","22  >  36136 [RST, ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615643 TSecr=2465005860"
"19739","14.422469","192.168.0.21","192.168.0.20","TCP","74","36138  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465005871 TSecr=0 WS=128"
"19740","14.422644","192.168.0.20","192.168.0.21","TCP","74","22  >  36138 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615644 TSecr=2465005871 WS=128"
"19741","14.422657","192.168.0.21","192.168.0.20","TCP","66","36138  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465005871 TSecr=65615644"
"19742","14.422678","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"19743","14.422806","192.168.0.20","192.168.0.21","TCP","66","22  >  36138 [ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615644 TSecr=2465005871"
"19744","14.422816","192.168.0.20","192.168.0.21","TCP","66","22  >  36138 [RST, ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615644 TSecr=2465005871"
"19745","14.435348","192.168.0.21","192.168.0.20","TCP","74","36140  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465005884 TSecr=0 WS=128"
"19746","14.435487","192.168.0.21","192.168.0.20","TCP","74","36142  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465005884 TSecr=0 WS=128"
"19747","14.435589","192.168.0.20","192.168.0.21","TCP","74","22  >  36140 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615645 TSecr=2465005884 WS=128"
"19748","14.435607","192.168.0.21","192.168.0.20","TCP","66","36140  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465005884 TSecr=65615645"
"19749","14.435617","192.168.0.20","192.168.0.21","TCP","74","22  >  36142 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615645 TSecr=2465005884 WS=128"
"19750","14.435623","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"19751","14.435627","192.168.0.21","192.168.0.20","TCP","66","36142  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465005884 TSecr=65615645"
"19752","14.435643","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"19753","14.435686","192.168.0.21","192.168.0.20","TCP","74","36144  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465005884 TSecr=0 WS=128"
"19754","14.435740","192.168.0.21","192.168.0.20","TCP","74","36146  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465005884 TSecr=0 WS=128"
"19755","14.435755","192.168.0.20","192.168.0.21","TCP","66","22  >  36140 [ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615645 TSecr=2465005884"
"19756","14.435774","192.168.0.20","192.168.0.21","TCP","66","22  >  36142 [ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615645 TSecr=2465005884"
"19757","14.435777","192.168.0.20","192.168.0.21","TCP","74","22  >  36144 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615645 TSecr=2465005884 WS=128"
"19758","14.435783","192.168.0.21","192.168.0.20","TCP","66","36144  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465005884 TSecr=65615645"
"19759","14.435791","192.168.0.20","192.168.0.21","TCP","66","22  >  36140 [RST, ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615645 TSecr=2465005884"
"19760","14.435814","192.168.0.20","192.168.0.21","TCP","66","22  >  36142 [RST, ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615645 TSecr=2465005884"
"19761","14.435826","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"19762","14.435891","192.168.0.20","192.168.0.21","TCP","74","22  >  36146 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615645 TSecr=2465005884 WS=128"
"19763","14.435903","192.168.0.21","192.168.0.20","TCP","66","36146  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465005884 TSecr=65615645"
"19764","14.435910","192.168.0.20","192.168.0.21","TCP","66","22  >  36144 [ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615645 TSecr=2465005884"
"19765","14.435913","192.168.0.20","192.168.0.21","TCP","66","22  >  36144 [RST, ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615645 TSecr=2465005884"
"19766","14.435921","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"19767","14.436014","192.168.0.20","192.168.0.21","TCP","66","22  >  36146 [ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615645 TSecr=2465005884"
"19768","14.436019","192.168.0.20","192.168.0.21","TCP","66","22  >  36146 [RST, ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615645 TSecr=2465005884"
"19769","14.436268","192.168.0.21","192.168.0.20","TCP","74","36148  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465005885 TSecr=0 WS=128"
"19770","14.436412","192.168.0.20","192.168.0.21","TCP","74","22  >  36148 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615645 TSecr=2465005885 WS=128"
"19771","14.436428","192.168.0.21","192.168.0.20","TCP","66","36148  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465005885 TSecr=65615645"
"19772","14.436443","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"19773","14.436577","192.168.0.20","192.168.0.21","TCP","66","22  >  36148 [ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615645 TSecr=2465005885"
"19774","14.436585","192.168.0.20","192.168.0.21","TCP","66","22  >  36148 [RST, ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615645 TSecr=2465005885"
"19775","14.444866","192.168.0.20","192.168.0.21","SSHv2","166","Server: Encrypted packet (len=100)"
"19776","14.444886","192.168.0.20","192.168.0.21","TCP","66","22  >  58210 [FIN, ACK] Seq=2299 Ack=1691 Win=8320 Len=0 TSval=65615646 TSecr=2465004281"
"19777","14.444935","192.168.0.21","192.168.0.20","TCP","66","58210  >  22 [FIN, ACK] Seq=1691 Ack=2300 Win=64256 Len=0 TSval=2465005893 TSecr=65615646"
"19778","14.445607","192.168.0.20","192.168.0.21","TCP","66","22  >  58210 [ACK] Seq=2300 Ack=1692 Win=8320 Len=0 TSval=65615646 TSecr=2465005893"
"19779","14.446690","192.168.0.21","192.168.0.20","TCP","74","36150  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465005895 TSecr=0 WS=128"
"19780","14.446886","192.168.0.20","192.168.0.21","TCP","74","22  >  36150 [SYN, ACK] Seq=0 Ack=1 Win=5592 Len=0 MSS=1410 SACK_PERM TSval=65615646 TSecr=2465005895 WS=128"
"19781","14.446905","192.168.0.21","192.168.0.20","TCP","66","36150  >  22 [ACK] Seq=1 Ack=1 Win=64896 Len=0 TSval=2465005895 TSecr=65615646"
"19782","14.446933","192.168.0.21","192.168.0.20","SSHv2","88","Client: Protocol (SSH-2.0-libssh_0.8.7)"
"19783","14.447143","192.168.0.20","192.168.0.21","TCP","66","22  >  36150 [ACK] Seq=1 Ack=23 Win=5632 Len=0 TSval=65615646 TSecr=2465005895"
"19784","14.451975","192.168.0.20","192.168.0.21","SSHv2","104","Server: Protocol (SSH-2.0-OpenSSH_4.7p1 Debian-8ubuntu1)"
"19785","14.452002","192.168.0.21","192.168.0.20","TCP","66","36150  >  22 [ACK] Seq=23 Ack=39 Win=64896 Len=0 TSval=2465005900 TSecr=65615647"
"19786","14.452372","192.168.0.21","192.168.0.20","SSHv2","738","Client: Key Exchange Init"
"19787","14.452462","192.168.0.20","192.168.0.21","SSHv2","850","Server: Key Exchange Init"
"19788","14.462869","192.168.0.20","192.168.0.21","SSHv2","166","Server: Encrypted packet (len=100)"
"19789","14.462882","192.168.0.20","192.168.0.21","TCP","66","22  >  58224 [FIN, ACK] Seq=2299 Ack=1723 Win=8320 Len=0 TSval=65615648 TSecr=2465004305"
"19790","14.462942","192.168.0.21","192.168.0.20","TCP","66","58224  >  22 [FIN, ACK] Seq=1723 Ack=2300 Win=64256 Len=0 TSval=2465005911 TSecr=65615648"
"19791","14.463090","192.168.0.20","192.168.0.21","TCP","66","22  >  58224 [ACK] Seq=2300 Ack=1724 Win=8320 Len=0 TSval=65615648 TSecr=2465005911"
"19792","14.463616","192.168.0.20","192.168.0.21","SSHv2","166","Server: Encrypted packet (len=100)"
"19793","14.463627","192.168.0.20","192.168.0.21","TCP","66","22  >  58204 [FIN, ACK] Seq=2299 Ack=1723 Win=8320 Len=0 TSval=65615648 TSecr=2465004304"
"19794","14.463667","192.168.0.21","192.168.0.20","TCP","66","58204  >  22 [FIN, ACK] Seq=1723 Ack=2300 Win=64256 Len=0 TSval=2465005912 TSecr=65615648"
"19795","14.463794","192.168.0.20","192.168.0.21","TCP","66","22  >  58204 [ACK] Seq=2300 Ack=1724 Win=8320 Len=0 TSval=65615648 TSecr=2465005912"
"19796","14.493807","192.168.0.21","192.168.0.20","TCP","66","36150  >  22 [ACK] Seq=695 Ack=823 Win=64256 Len=0 TSval=2465005942 TSecr=65615647"
"19797","14.493893","192.168.0.20","192.168.0.21","TCP","66","22  >  36150 [ACK] Seq=823 Ack=695 Win=7040 Len=0 TSval=65615651 TSecr=2465005901"
"19798","14.493907","192.168.0.21","192.168.0.20","SSHv2","338","Client: Diffie-Hellman Key Exchange Init"
"19799","14.494043","192.168.0.20","192.168.0.21","TCP","66","22  >  36150 [ACK] Seq=823 Ack=967 Win=8320 Len=0 TSval=65615651 TSecr=2465005942"
"19800","14.503368","192.168.0.20","192.168.0.21","SSHv2","166","Server: Encrypted packet (len=100)"
"19801","14.503392","192.168.0.20","192.168.0.21","TCP","66","22  >  58202 [FIN, ACK] Seq=2299 Ack=1691 Win=8320 Len=0 TSval=65615652 TSecr=2465004344"
"19802","14.503476","192.168.0.21","192.168.0.20","TCP","66","58202  >  22 [FIN, ACK] Seq=1691 Ack=2300 Win=64256 Len=0 TSval=2465005952 TSecr=65615652"
"19803","14.503532","192.168.0.20","192.168.0.21","SSHv2","166","Server: Encrypted packet (len=100)"
"19804","14.503546","192.168.0.20","192.168.0.21","TCP","66","22  >  58208 [FIN, ACK] Seq=2299 Ack=1691 Win=8320 Len=0 TSval=65615652 TSecr=2465004344"
"19805","14.503614","192.168.0.20","192.168.0.21","TCP","66","22  >  58202 [ACK] Seq=2300 Ack=1692 Win=8320 Len=0 TSval=65615652 TSecr=2465005952"
"19806","14.503625","192.168.0.20","192.168.0.21","SSHv2","166","Server: Encrypted packet (len=100)"
"19807","14.503640","192.168.0.20","192.168.0.21","TCP","66","22  >  58216 [FIN, ACK] Seq=2299 Ack=1707 Win=8320 Len=0 TSval=65615652 TSecr=2465004345"
"19808","14.503639","192.168.0.21","192.168.0.20","TCP","66","58208  >  22 [FIN, ACK] Seq=1691 Ack=2300 Win=64256 Len=0 TSval=2465005952 TSecr=65615652"
"19809","14.503677","192.168.0.21","192.168.0.20","TCP","66","58216  >  22 [FIN, ACK] Seq=1707 Ack=2300 Win=64256 Len=0 TSval=2465005952 TSecr=65615652"
"19810","14.503754","192.168.0.20","192.168.0.21","TCP","66","22  >  58208 [ACK] Seq=2300 Ack=1692 Win=8320 Len=0 TSval=65615652 TSecr=2465005952"
"19811","14.503761","192.168.0.20","192.168.0.21","TCP","66","22  >  58216 [ACK] Seq=2300 Ack=1708 Win=8320 Len=0 TSval=65615652 TSecr=2465005952"
"19812","14.515552","192.168.0.20","192.168.0.21","SSHv2","914","Server: Diffie-Hellman Key Exchange Reply, New Keys"
"19813","14.515563","192.168.0.21","192.168.0.20","TCP","66","36150  >  22 [ACK] Seq=967 Ack=1671 Win=64256 Len=0 TSval=2465005964 TSecr=65615653"
"19814","14.519679","192.168.0.21","192.168.0.20","SSHv2","82","Client: New Keys"
"19815","14.543689","192.168.0.20","192.168.0.21","SSHv2","166","Server: Encrypted packet (len=100)"
"19816","14.543711","192.168.0.20","192.168.0.21","TCP","66","22  >  58220 [FIN, ACK] Seq=2299 Ack=1691 Win=8320 Len=0 TSval=65615656 TSecr=2465004386"
"19817","14.543779","192.168.0.21","192.168.0.20","TCP","66","58220  >  22 [FIN, ACK] Seq=1691 Ack=2300 Win=64256 Len=0 TSval=2465005992 TSecr=65615656"
"19818","14.543969","192.168.0.20","192.168.0.21","TCP","66","22  >  58220 [ACK] Seq=2300 Ack=1692 Win=8320 Len=0 TSval=65615656 TSecr=2465005992"
"19819","14.553547","192.168.0.20","192.168.0.21","TCP","66","22  >  36150 [ACK] Seq=1671 Ack=983 Win=8320 Len=0 TSval=65615657 TSecr=2465005968"
"19820","14.553560","192.168.0.21","192.168.0.20","SSHv2","118","Client: Encrypted packet (len=52)"
"19821","14.553757","192.168.0.20","192.168.0.21","TCP","66","22  >  36150 [ACK] Seq=1671 Ack=1035 Win=8320 Len=0 TSval=65615657 TSecr=2465006002"
"19822","14.553766","192.168.0.20","192.168.0.21","SSHv2","118","Server: Encrypted packet (len=52)"
"19823","14.553858","192.168.0.21","192.168.0.20","SSHv2","134","Client: Encrypted packet (len=68)"
"19824","14.558564","192.168.0.20","192.168.0.21","SSHv2","134","Server: Encrypted packet (len=68)"
"19825","14.558633","192.168.0.21","192.168.0.20","SSHv2","150","Client: Encrypted packet (len=84)"
"19826","14.576577","192.168.0.20","192.168.0.21","SSHv2","166","Server: Encrypted packet (len=100)"
"19827","14.576590","192.168.0.20","192.168.0.21","TCP","66","22  >  58218 [FIN, ACK] Seq=2299 Ack=1691 Win=8320 Len=0 TSval=65615659 TSecr=2465004413"
"19828","14.576646","192.168.0.21","192.168.0.20","TCP","66","58218  >  22 [FIN, ACK] Seq=1691 Ack=2300 Win=64256 Len=0 TSval=2465006025 TSecr=65615659"
"19829","14.576798","192.168.0.20","192.168.0.21","TCP","66","22  >  58218 [ACK] Seq=2300 Ack=1692 Win=8320 Len=0 TSval=65615659 TSecr=2465006025"
"19830","14.593871","192.168.0.20","192.168.0.21","TCP","66","22  >  36150 [ACK] Seq=1791 Ack=1187 Win=8320 Len=0 TSval=65615661 TSecr=2465006007"
"19831","14.593982","192.168.0.20","192.168.0.21","SSHv2","166","Server: Encrypted packet (len=100)"
"19832","14.593997","192.168.0.20","192.168.0.21","SSHv2","166","Server: Encrypted packet (len=100)"
"19833","14.594011","192.168.0.20","192.168.0.21","TCP","66","22  >  58212 [FIN, ACK] Seq=2299 Ack=1691 Win=8320 Len=0 TSval=65615661 TSecr=2465004433"
"19834","14.594024","192.168.0.20","192.168.0.21","TCP","66","22  >  58214 [FIN, ACK] Seq=2299 Ack=1707 Win=8320 Len=0 TSval=65615661 TSecr=2465004434"
"19835","14.594056","192.168.0.21","192.168.0.20","TCP","66","58214  >  22 [FIN, ACK] Seq=1707 Ack=2300 Win=64256 Len=0 TSval=2465006042 TSecr=65615661"
"19836","14.594065","192.168.0.21","192.168.0.20","TCP","66","58212  >  22 [FIN, ACK] Seq=1691 Ack=2300 Win=64256 Len=0 TSval=2465006042 TSecr=65615661"
"19837","14.594188","192.168.0.20","192.168.0.21","TCP","66","22  >  58214 [ACK] Seq=2300 Ack=1708 Win=8320 Len=0 TSval=65615661 TSecr=2465006042"
"19838","14.594198","192.168.0.20","192.168.0.21","TCP","66","22  >  58212 [ACK] Seq=2300 Ack=1692 Win=8320 Len=0 TSval=65615661 TSecr=2465006042"
"19839","14.663298","192.168.0.21","192.168.0.20","TCP","74","36152  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465006112 TSecr=0 WS=128"
"19840","14.663318","192.168.0.21","192.168.0.20","TCP","74","36154  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465006112 TSecr=0 WS=128"
"19841","14.663355","192.168.0.21","192.168.0.20","TCP","74","36156  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465006112 TSecr=0 WS=128"
"19842","14.663386","192.168.0.21","192.168.0.20","TCP","74","36158  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465006112 TSecr=0 WS=128"
"19843","14.663411","192.168.0.21","192.168.0.20","TCP","74","36160  >  22 [SYN] Seq=0 Win=64860 Len=0 MSS=1410 SACK_PERM TSval=2465006112 TSecr=0 WS=128"
